type,coach,coach_id,team_name,season,off_scheme,def_scheme
Other Notable Asst.,David Culley,CullDa0,Philadelphia Eagles,2010,West Coast,4-3
Other Notable Asst.,Dick Jauron,JaurDi0,Philadelphia Eagles,2010,West Coast,4-3
Other Notable Asst.,Matt Nagy,NagyMa0,Philadelphia Eagles,2010,West Coast,4-3
Other Notable Asst.,Jeff Nixon,NixoJe0,Philadelphia Eagles,2010,West Coast,4-3
Other Notable Asst.,Doug Pederson,PedeDo0,Philadelphia Eagles,2010,West Coast,4-3
Head Coach/Executive VP of Football Operations,Andy Reid,/executives/ReidAn0,Philadelphia Eagles,2010,West Coast,4-3
Coach,Mike Tomlin,TomlMi0,Pittsburgh Steelers,2010,Air Coryell,3-4
Offensive Coordinator,Bruce Arians,AriaBr0,Pittsburgh Steelers,2010,Air Coryell,3-4
Defensive Coordinator,Dick LeBeau,LeBeDi0,Pittsburgh Steelers,2010,Air Coryell,3-4
Other Notable Asst.,Keith Butler,ButlKe0,Pittsburgh Steelers,2010,Air Coryell,3-4
Other Notable Asst.,Randy Fichtner,FichRa0,Pittsburgh Steelers,2010,Air Coryell,3-4
Other Notable Asst.,Harold Goodwin,GoodHa0,Pittsburgh Steelers,2010,Air Coryell,3-4
Other Notable Asst.,Ray Horton,HortRa0,Pittsburgh Steelers,2010,Air Coryell,3-4
Coach,Jim Tomsula,TomsJi0,San Francisco 49ers,2010,Air Coryell,3-4
Coach,Mike Singletary,SingMi0,San Francisco 49ers,2010,Air Coryell,3-4
Offensive Coordinator,Jimmy Raye,RayeJi0,San Francisco 49ers,2010,Air Coryell,3-4
Defensive Coordinator,Greg Manusky,ManuGr0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Vance Joseph,JoseVa0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Johnny Lynn,LynnJo0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Jason Michael,MichJa0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Kurt Schottenheimer,SchoKu0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Mike Solari,SolaMi0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Jerry Sullivan,SullJe0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Jason Tarver,TarvJa0,San Francisco 49ers,2010,Air Coryell,3-4
Other Notable Asst.,Jim Tomsula,TomsJi0,San Francisco 49ers,2010,Air Coryell,3-4
Coach,Pete Carroll,CarrPe0,Seattle Seahawks,2010,West Coast,4-3
Offensive Coordinator,Jeremy Bates,BateJe0,Seattle Seahawks,2010,West Coast,4-3
Defensive Coordinator,Gus Bradley,BradGu0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Kippy Brown,BrowKi0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Dave Canales,CanaDa0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Jedd Fisch,FiscJe0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Jerry Gray,GrayJe0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Ken Norton,NortKe0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Dan Quinn,QuinDa0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Kris Richard,RichKr0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Sherman Smith,SmitSh0,Seattle Seahawks,2010,West Coast,4-3
Other Notable Asst.,Jeff Ulbrich,UlbrJe0,Seattle Seahawks,2010,West Coast,4-3
Head Coach/VP of Football Ops,Pete Carroll,/executives/CarrPe0,Seattle Seahawks,2010,West Coast,4-3
Coach,Raheem Morris,MorrRa0,Tampa Bay Buccaneers,2010,West Coast,4-3
Offensive Coordinator,Greg Olson,OlsoGr0,Tampa Bay Buccaneers,2010,West Coast,4-3
Other Notable Asst.,Rich Bisaccia,BisaRi0,Tampa Bay Buccaneers,2010,West Coast,4-3
Other Notable Asst.,Jimmy Lake,LakeJi0,Tampa Bay Buccaneers,2010,West Coast,4-3
Other Notable Asst.,Pete Mangurian,MangPe0,Tampa Bay Buccaneers,2010,West Coast,4-3
Other Notable Asst.,Alex Van Pelt,VanPAl0,Tampa Bay Buccaneers,2010,West Coast,4-3
Other Notable Asst.,Todd Wash,WashTo0,Tampa Bay Buccaneers,2010,West Coast,4-3
Coach,Jeff Fisher,FishJe0,Tennessee Titans,2010,West Coast,4-3
Offensive Coordinator,Mike Heimerdinger,HeimMi0,Tennessee Titans,2010,West Coast,4-3
Defensive Coordinator,Chuck Cecil,CeciCh0,Tennessee Titans,2010,West Coast,4-3
Other Notable Asst.,Dowell Loggains,LoggDo0,Tennessee Titans,2010,West Coast,4-3
Other Notable Asst.,Dave McGinnis,McGiDa0,Tennessee Titans,2010,West Coast,4-3
Other Notable Asst.,Mike Munchak,MuncMi0,Tennessee Titans,2010,West Coast,4-3
Coach,Mike Shanahan,ShanMi0,Washington Commanders,2010,West Coast,3-4
Offensive Coordinator,Kyle Shanahan,ShanKy0,Washington Commanders,2010,West Coast,3-4
Defensive Coordinator,Jim Haslett,HaslJi0,Washington Commanders,2010,West Coast,3-4
Other Notable Asst.,Chris Foerster,FoerCh0,Washington Commanders,2010,West Coast,3-4
Other Notable Asst.,Matt LaFleur,LaFlMa0,Washington Commanders,2010,West Coast,3-4
Other Notable Asst.,Sean McVay,McVaSe0,Washington Commanders,2010,West Coast,3-4
Other Notable Asst.,Bob Slowik,SlowBo0,Washington Commanders,2010,West Coast,3-4
Coach/de-facto GM,Mike Shanahan,/executives/ShanMi0,Washington Commanders,2010,West Coast,3-4
Coach,Ken Whisenhunt,WhisKe0,Arizona Cardinals,2011,Erhardt-Perkins,3-4
Offensive Coordinator,Mike Miller,MillMi0,Arizona Cardinals,2011,Erhardt-Perkins,3-4
Defensive Coordinator,Ray Horton,HortRa0,Arizona Cardinals,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Freddie Kitchens,KitcFr0,Arizona Cardinals,2011,Erhardt-Perkins,3-4
Coach,Mike Smith,SmitMi0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Offensive Coordinator,Mike Mularkey,MulaMi0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Defensive Coordinator,Brian VanGorder,VanGBr0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Bob Bratkowski,BratBo0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Tim Lewis,LewiTi0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Terry Robiskie,RobiTe0,Atlanta Falcons,2011,Erhardt-Perkins,4-3
Coach,John Harbaugh,HarbJo0,Baltimore Ravens,2011,Air Coryell,3-4
Offensive Coordinator,Cam Cameron,CameCa0,Baltimore Ravens,2011,Air Coryell,3-4
Defensive Coordinator,Chuck Pagano,PagaCh0,Baltimore Ravens,2011,Air Coryell,3-4
Other Notable Asst.,Teryl Austin,AustTe0,Baltimore Ravens,2011,Air Coryell,3-4
Other Notable Asst.,Jim Hostler,HostJi0,Baltimore Ravens,2011,Air Coryell,3-4
Other Notable Asst.,Ted Monachino,MonaTe0,Baltimore Ravens,2011,Air Coryell,3-4
Other Notable Asst.,Dean Pees,PeesDe0,Baltimore Ravens,2011,Air Coryell,3-4
Other Notable Asst.,Jerry Rosburg,RosbJe0,Baltimore Ravens,2011,Air Coryell,3-4
Coach,Chan Gailey,GailCh0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Offensive Coordinator,Curtis Modkins,ModkCu0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Defensive Coordinator,George Edwards,EdwaGe0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Bob Sanders,SandBo0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Giff Smith,SmitGi0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Dave Wannstedt,WannDa0,Buffalo Bills,2011,Erhardt-Perkins,4-3
Coach,Ron Rivera,RiveRo0,Carolina Panthers,2011,Air Coryell,4-3
Offensive Coordinator,Rob Chudzinski,ChudRo0,Carolina Panthers,2011,Air Coryell,4-3
Defensive Coordinator,Sean McDermott,McDeSe0,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Bobby Babich,BabiBo1,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Ken Dorsey,DorsKe0,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Ron Meeks,MeekRo0,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Mike Shula,ShulMi0,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Scott Turner,TurnSc0,Carolina Panthers,2011,Air Coryell,4-3
Other Notable Asst.,Eric Washington,WashEr0,Carolina Panthers,2011,Air Coryell,4-3
Coach,Lovie Smith,SmitLo0,Chicago Bears,2011,Air Coryell,4-3
Offensive Coordinator,Mike Martz,MartMi0,Chicago Bears,2011,Air Coryell,4-3
Defensive Coordinator,Rod Marinelli,MariRo0,Chicago Bears,2011,Air Coryell,4-3
Other Notable Asst.,Bob Babich,BabiBo0,Chicago Bears,2011,Air Coryell,4-3
Other Notable Asst.,Mike Tice,TiceMi0,Chicago Bears,2011,Air Coryell,4-3
Other Notable Asst.,Dennard Wilson,WilsDe0,Chicago Bears,2011,Air Coryell,4-3
Coach,Marvin Lewis,LewiMa0,Cincinnati Bengals,2011,West Coast,4-3
Offensive Coordinator,Jay Gruden,GrudJa0,Cincinnati Bengals,2011,West Coast,4-3
Defensive Coordinator,Mike Zimmer,ZimmMi0,Cincinnati Bengals,2011,West Coast,4-3
Other Notable Asst.,Kevin Coyle,CoylKe0,Cincinnati Bengals,2011,West Coast,4-3
Other Notable Asst.,Paul Guenther,GuenPa0,Cincinnati Bengals,2011,West Coast,4-3
Other Notable Asst.,Ken Zampese,ZampKe0,Cincinnati Bengals,2011,West Coast,4-3
Coach,Pat Shurmur,ShurPa0,Cleveland Browns,2011,West Coast,4-3
Defensive Coordinator,Dick Jauron,JaurDi0,Cleveland Browns,2011,West Coast,4-3
Other Notable Asst.,Bill Davis,DaviBi0,Cleveland Browns,2011,West Coast,4-3
Other Notable Asst.,Gil Haskell,HaskGi0,Cleveland Browns,2011,West Coast,4-3
Other Notable Asst.,Ray Rhodes,RhodRa0,Cleveland Browns,2011,West Coast,4-3
Other Notable Asst.,Chris Tabor,TaboCh0,Cleveland Browns,2011,West Coast,4-3
Coach,Jason Garrett,GarrJa0,Dallas Cowboys,2011,Air Coryell,3-4
Defensive Coordinator,Rob Ryan,RyanRo0,Dallas Cowboys,2011,Air Coryell,3-4
Other Notable Asst.,Dave Campo,CampDa0,Dallas Cowboys,2011,Air Coryell,3-4
Other Notable Asst.,Matt Eberflus,EberMa0,Dallas Cowboys,2011,Air Coryell,3-4
Other Notable Asst.,Wes Phillips,PhilWe0,Dallas Cowboys,2011,Air Coryell,3-4
Other Notable Asst.,Ray Sherman,SherRa0,Dallas Cowboys,2011,Air Coryell,3-4
Coach,John Fox,FoxxJo0,Denver Broncos,2011,West Coast,4-3
Offensive Coordinator,Mike McCoy,McCoMi1,Denver Broncos,2011,West Coast,4-3
Defensive Coordinator,Dennis Allen,AlleDe0,Denver Broncos,2011,West Coast,4-3
Other Notable Asst.,Brian Callahan,CallBr0,Denver Broncos,2011,West Coast,4-3
Other Notable Asst.,Adam Gase,GaseAd0,Denver Broncos,2011,West Coast,4-3
Other Notable Asst.,Richard Smith,SmitRi0,Denver Broncos,2011,West Coast,4-3
Other Notable Asst.,Eric Studesville,StudEr0,Denver Broncos,2011,West Coast,4-3
Coach,Jim Schwartz,SchwJi0,Detroit Lions,2011,Air Coryell,4-3
Offensive Coordinator,Scott Linehan,LineSc0,Detroit Lions,2011,Air Coryell,4-3
Defensive Coordinator,Gunther Cunningham,CunnGu0,Detroit Lions,2011,Air Coryell,4-3
Other Notable Asst.,Matt Burke,BurkMa0,Detroit Lions,2011,Air Coryell,4-3
Other Notable Asst.,Todd Downing,DownTo0,Detroit Lions,2011,Air Coryell,4-3
Other Notable Asst.,Tim Walton,WaltTi0,Detroit Lions,2011,Air Coryell,4-3
Coach,Mike McCarthy,McCaMi0,Green Bay Packers,2011,West Coast,3-4
Offensive Coordinator,Joe Philbin,PhilJo0,Green Bay Packers,2011,West Coast,3-4
Defensive Coordinator,Dom Capers,CapeDo0,Green Bay Packers,2011,West Coast,3-4
Other Notable Asst.,Edgar Bennett,BennEd0,Green Bay Packers,2011,West Coast,3-4
Other Notable Asst.,Tom Clements,ClemTo0,Green Bay Packers,2011,West Coast,3-4
Other Notable Asst.,Ben McAdoo,McAdBe0,Green Bay Packers,2011,West Coast,3-4
Other Notable Asst.,Mike Trgovac,TrgoMi0,Green Bay Packers,2011,West Coast,3-4
Other Notable Asst.,Joe Whitt,WhitJo0,Green Bay Packers,2011,West Coast,3-4
Coach,Gary Kubiak,KubiGa0,Houston Texans,2011,West Coast,3-4
Offensive Coordinator,Rick Dennison,DennRi0,Houston Texans,2011,West Coast,3-4
Defensive Coordinator,Wade Phillips,PhilWa0,Houston Texans,2011,West Coast,3-4
Other Notable Asst.,Chick Harris,HarrCh0,Houston Texans,2011,West Coast,3-4
Other Notable Asst.,Vance Joseph,JoseVa0,Houston Texans,2011,West Coast,3-4
Other Notable Asst.,Greg Knapp,KnapGr0,Houston Texans,2011,West Coast,3-4
Coach,Jim Caldwell,CaldJi0,Indianapolis Colts,2011,Air Coryell,4-3
Offensive Coordinator,Clyde Christensen,ChriCl0,Indianapolis Colts,2011,Air Coryell,4-3
Defensive Coordinator,Larry Coyer,CoyeLa0,Indianapolis Colts,2011,Air Coryell,4-3
Other Notable Asst.,Jim Bob Cooter,CootJi0,Indianapolis Colts,2011,Air Coryell,4-3
Other Notable Asst.,Frank Reich,ReicFr0,Indianapolis Colts,2011,Air Coryell,4-3
Other Notable Asst.,Ron Turner,TurnRo0,Indianapolis Colts,2011,Air Coryell,4-3
Other Notable Asst.,Alan Williams,WillAl0,Indianapolis Colts,2011,Air Coryell,4-3
Coach,Mel Tucker,TuckMe0,Jacksonville Jaguars,2011,Air Coryell,4-3
Coach,Jack Del Rio,DelRJa0,Jacksonville Jaguars,2011,Air Coryell,4-3
Offensive Coordinator,Dirk Koetter,KoetDi0,Jacksonville Jaguars,2011,Air Coryell,4-3
Defensive Coordinator,Mel Tucker,TuckMe0,Jacksonville Jaguars,2011,Air Coryell,4-3
Other Notable Asst.,Rob Boras,BoraRo0,Jacksonville Jaguars,2011,Air Coryell,4-3
Other Notable Asst.,Joe Cullen,CullJo0,Jacksonville Jaguars,2011,Air Coryell,4-3
Other Notable Asst.,Mark Duffner,DuffMa0,Jacksonville Jaguars,2011,Air Coryell,4-3
Other Notable Asst.,Mike Sheppard,ShepMi0,Jacksonville Jaguars,2011,Air Coryell,4-3
Other Notable Asst.,Cory Undlin,UndlCo0,Jacksonville Jaguars,2011,Air Coryell,4-3
Coach,Romeo Crennel,CrenRo0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Coach,Todd Haley,HaleTo0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Offensive Coordinator,Bill Muir,MuirBi0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Defensive Coordinator,Romeo Crennel,CrenRo0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Maurice Carthon,CartMa0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Gary Gibbs,GibbGa0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Nick Sirianni,SiriNi0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Emmitt Thomas,ThomEm0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Adam Zimmer,ZimmAd0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Other Notable Asst.,Jim Zorn,ZornJi0,Kansas City Chiefs,2011,Erhardt-Perkins,3-4
Coach,Hue Jackson,JackHu0,Las Vegas Raiders,2011,West Coast,4-3
Offensive Coordinator,Al Saunders,SaunAl0,Las Vegas Raiders,2011,West Coast,4-3
Defensive Coordinator,Chuck Bresnahan,BresCh0,Las Vegas Raiders,2011,West Coast,4-3
Other Notable Asst.,John Fassel,FassJo0,Las Vegas Raiders,2011,West Coast,4-3
Head Coach/de facto General Manager,Hue Jackson,/executives/JackHu0,Las Vegas Raiders,2011,West Coast,4-3
Coach,Norv Turner,TurnNo0,Los Angeles Chargers,2011,Air Coryell,3-4
Offensive Coordinator,Clarence Shelmon,ShelCl0,Los Angeles Chargers,2011,Air Coryell,3-4
Defensive Coordinator,Greg Manusky,ManuGr0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Joe Barry,BarrJo0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Rich Bisaccia,BisaRi0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Hal Hunter,HuntHa1,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Jason Michael,MichJa0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,John Pagano,PagaJo0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Shane Steichen,SteiSh0,Los Angeles Chargers,2011,Air Coryell,3-4
Other Notable Asst.,Steve Wilks,WilkSt0,Los Angeles Chargers,2011,Air Coryell,3-4
Coach,Steve Spagnuolo,SpagSt0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Offensive Coordinator,Josh McDaniels,McDaJo0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Defensive Coordinator,Ken Flajole,FlajKe0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Sylvester Croom,CrooSy0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Jonathan Gannon,GannJo0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Steve Loney,LoneSt0,Los Angeles Rams,2011,Erhardt-Perkins,4-3
Coach,Todd Bowles,BowlTo0,Miami Dolphins,2011,Smashmouth,3-4
Coach,Tony Sparano,SparTo0,Miami Dolphins,2011,Smashmouth,3-4
Offensive Coordinator,Brian Daboll,DaboBr0,Miami Dolphins,2011,Smashmouth,3-4
Defensive Coordinator,Mike Nolan,NolaMi0,Miami Dolphins,2011,Smashmouth,3-4
Other Notable Asst.,Todd Bowles,BowlTo0,Miami Dolphins,2011,Smashmouth,3-4
Other Notable Asst.,Dan Campbell,CampDa1,Miami Dolphins,2011,Smashmouth,3-4
Other Notable Asst.,Jeff Nixon,NixoJe0,Miami Dolphins,2011,Smashmouth,3-4
Other Notable Asst.,Kacy Rodgers,RodgKa0,Miami Dolphins,2011,Smashmouth,3-4
Other Notable Asst.,Bill Sheridan,SherBi0,Miami Dolphins,2011,Smashmouth,3-4
Coach,Leslie Frazier,FrazLe0,Minnesota Vikings,2011,West Coast,4-3
Offensive Coordinator,Bill Musgrave,MusgBi0,Minnesota Vikings,2011,West Coast,4-3
Defensive Coordinator,Fred Pagac,PagaFr0,Minnesota Vikings,2011,West Coast,4-3
Other Notable Asst.,Jeff Davidson,DaviJe0,Minnesota Vikings,2011,West Coast,4-3
Other Notable Asst.,Mike Singletary,SingMi0,Minnesota Vikings,2011,West Coast,4-3
Other Notable Asst.,Kevin Stefanski,StefKe0,Minnesota Vikings,2011,West Coast,4-3
Other Notable Asst.,Joe Woods,WoodJo0,Minnesota Vikings,2011,West Coast,4-3
Coach,Bill Belichick,BeliBi0,New England Patriots,2011,Spread,4-3
Offensive Coordinator,Bill O'Brien,OBriBi0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,Josh Boyer,BoyeJo0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,Brian Flores,FlorBr0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,George Godsey,GodsGe0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,Patrick Graham,GrahPa0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,Chad O'Shea,OSheCh0,New England Patriots,2011,Spread,4-3
Other Notable Asst.,Matt Patricia,PatrMa0,New England Patriots,2011,Spread,4-3
Head Coach/de facto General Manager,Bill Belichick,/executives/BeliBi0,New England Patriots,2011,Spread,4-3
Coach,Sean Payton,PaytSe0,New Orleans Saints,2011,Air Coryell,4-3
Offensive Coordinator,Pete Carmichael,CarmPe0,New Orleans Saints,2011,Air Coryell,4-3
Defensive Coordinator,Gregg Williams,WillGr0,New Orleans Saints,2011,Air Coryell,4-3
Other Notable Asst.,Aaron Kromer,KromAa0,New Orleans Saints,2011,Air Coryell,4-3
Other Notable Asst.,Joe Lombardi,LombJo0,New Orleans Saints,2011,Air Coryell,4-3
Other Notable Asst.,Frank Smith,SmitFr0,New Orleans Saints,2011,Air Coryell,4-3
Other Notable Asst.,Joe Vitt,VittJo0,New Orleans Saints,2011,Air Coryell,4-3
Coach,Tom Coughlin,CougTo0,New York Giants,2011,Erhardt-Perkins,4-3
Offensive Coordinator,Kevin Gilbride,GilbKe0,New York Giants,2011,Erhardt-Perkins,4-3
Defensive Coordinator,Perry Fewell,FewePe0,New York Giants,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Peter Giunta,GiunPe0,New York Giants,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Al Holcomb,HolcAl0,New York Giants,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Mike Pope,PopeMi0,New York Giants,2011,Erhardt-Perkins,4-3
Other Notable Asst.,Mike Sullivan,SullMi0,New York Giants,2011,Erhardt-Perkins,4-3
Coach,Rex Ryan,RyanRe0,New York Jets,2011,Air Coryell,3-4
Offensive Coordinator,Brian Schottenheimer,SchoBr0,New York Jets,2011,Air Coryell,3-4
Defensive Coordinator,Mike Pettine,PettMi0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Bill Callahan,CallBi0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Matt Cavanaugh,CavaMa0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Anthony Lynn,LynnAn0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Tom Moore,MoorTo0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Jim O'Neil,ONeiJi0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Bob Sutton,SuttBo0,New York Jets,2011,Air Coryell,3-4
Other Notable Asst.,Dennis Thurman,ThurDe0,New York Jets,2011,Air Coryell,3-4
Coach,Andy Reid,ReidAn0,Philadelphia Eagles,2011,West Coast,4-3
Offensive Coordinator,Marty Mornhinweg,MornMa0,Philadelphia Eagles,2011,West Coast,4-3
Defensive Coordinator,Juan Castillo,CastJu0,Philadelphia Eagles,2011,West Coast,4-3
Other Notable Asst.,Mike Caldwell,CaldMi0,Philadelphia Eagles,2011,West Coast,4-3
Other Notable Asst.,David Culley,CullDa0,Philadelphia Eagles,2011,West Coast,4-3
Other Notable Asst.,Johnny Lynn,LynnJo0,Philadelphia Eagles,2011,West Coast,4-3
Other Notable Asst.,Matt Nagy,NagyMa0,Philadelphia Eagles,2011,West Coast,4-3
Other Notable Asst.,Doug Pederson,PedeDo0,Philadelphia Eagles,2011,West Coast,4-3
Head Coach/Executive VP of Football Operations,Andy Reid,/executives/ReidAn0,Philadelphia Eagles,2011,West Coast,4-3
Coach,Mike Tomlin,TomlMi0,Pittsburgh Steelers,2011,Air Coryell,3-4
Offensive Coordinator,Bruce Arians,AriaBr0,Pittsburgh Steelers,2011,Air Coryell,3-4
Defensive Coordinator,Dick LeBeau,LeBeDi0,Pittsburgh Steelers,2011,Air Coryell,3-4
Other Notable Asst.,Keith Butler,ButlKe0,Pittsburgh Steelers,2011,Air Coryell,3-4
Other Notable Asst.,Randy Fichtner,FichRa0,Pittsburgh Steelers,2011,Air Coryell,3-4
Other Notable Asst.,Harold Goodwin,GoodHa0,Pittsburgh Steelers,2011,Air Coryell,3-4
Other Notable Asst.,Ray Horton,HortRa0,Pittsburgh Steelers,2011,Air Coryell,3-4
Coach,Jim Harbaugh,HarbJi0,San Francisco 49ers,2011,West Coast,3-4
Offensive Coordinator,Greg Roman,RomaGr0,San Francisco 49ers,2011,West Coast,3-4
Defensive Coordinator,Vic Fangio,FangVi0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,Geep Chryst,ChryGe0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,Ed Donatell,DonaEd0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,Ejiro Evero,EverEj0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,John Morton,MortJo0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,Mike Solari,SolaMi0,San Francisco 49ers,2011,West Coast,3-4
Other Notable Asst.,Jim Tomsula,TomsJi0,San Francisco 49ers,2011,West Coast,3-4
Coach,Pete Carroll,CarrPe0,Seattle Seahawks,2011,West Coast,4-3
Offensive Coordinator,Darrell Bevell,BeveDa0,Seattle Seahawks,2011,West Coast,4-3
Defensive Coordinator,Gus Bradley,BradGu0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Kippy Brown,BrowKi0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Tom Cable,CablTo0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Dave Canales,CanaDa0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Ken Norton,NortKe0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Kris Richard,RichKr0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Robert Saleh,SaleRo0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Carl Smith,SmitCa0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Sherman Smith,SmitSh0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Jeff Ulbrich,UlbrJe0,Seattle Seahawks,2011,West Coast,4-3
Other Notable Asst.,Todd Wash,WashTo0,Seattle Seahawks,2011,West Coast,4-3
Head Coach/VP of Football Ops,Pete Carroll,/executives/CarrPe0,Seattle Seahawks,2011,West Coast,4-3
Coach,Raheem Morris,MorrRa0,Tampa Bay Buccaneers,2011,West Coast,4-3
